,index,comment,author,relative_time_posted,url,ingestion_date
0,ff06654e-2f0f-4ac6-8678-66df6367da7d,"Simone Biles has withdrawn from the All-Around final and Jade Carey will replace her.
Get well soon, Simone! ✨ #Tokyo2021 #SimoneBiles",sporteverywhere,1 week ago (edited),https://www.youtube.com/post/UgwQAorEaEt17J74KnZ4AaABCQ,2021-08-10
1,b8bf939a-b588-4d60-9c6f-5d469fdc0372,She has nothing left to prove. I feel terrible for her. Did anyone else sense something wrong a while back. The joy seemed to have been sucked right out of her.  Trauma has a way of leaking out sideways sometimes.,Kelly Sings,1 week ago,https://www.youtube.com/post/UgwQAorEaEt17J74KnZ4AaABCQ,2021-08-10
2,79158b10-4fd3-4c20-87c0-9f26db633e90,"Omg this is crazy. She needs a little break tho ❤️, so happy to see Jade competing in the all around!!",Jose R,1 week ago,https://www.youtube.com/post/UgwQAorEaEt17J74KnZ4AaABCQ,2021-08-10
3,563194cc-0923-4d84-a888-0e625bfa155a,Wouldn’t that mean that skinner could do vault then? Because she was taken off for the two per rule,Sydney Elizabeth,1 week ago,https://www.youtube.com/post/UgwQAorEaEt17J74KnZ4AaABCQ,2021-08-10
4,990bfb67-61d0-4fba-a658-1dc09a654df7,I hope Rebeca does well and wins her first Olympic medal.,Seolin Jung,1 week ago,https://www.youtube.com/post/UgwQAorEaEt17J74KnZ4AaABCQ,2021-08-10
5,8b9501df-ae05-46da-8150-b0572e8627f5,I don’t think people understand that this isn’t affecting us as her fans or people who watch gymnastics but HER as a athlete and human being  who trained a extra year and gave up so much to go to the Olympics its truly heartbreaking,Cuddles Of Death,1 week ago (edited),https://www.youtube.com/post/UgwQAorEaEt17J74KnZ4AaABCQ,2021-08-10
6,43090188-8d36-454d-a60d-3d41b7a7f489,I've done gymnastics and i know the mental blocks she's trying to say. I've had ADHD(lot severe as a child but now fine) and it's no joke especially if you're training as a gymnast. The anxiety is insane and sometimes panic attacks came out of nowhere. I remember in one of my competition i only did floor and vault after having a panic attack but nobody around me realized that. I quit other events and my coaches scolded me (they didn't even bother to ask why) and i fell on both floor and vault(ditched the other 4 right away). It was scary i felt like the whole crowd was looking and laughing at me and i felt completely abandoned... I hope people realizes the mental process in this sport and love you simone you showed the world that mental health matters too ❤,Gymnastics aloud,1 week ago (edited),https://www.youtube.com/post/UgwQAorEaEt17J74KnZ4AaABCQ,2021-08-10
7,82c72511-9a3f-469f-ad36-39dbbfdccbc0,Simone is fantastic! I believe she has already proved to the world how she is a big champion. She shines more than a golden medal and I admire her. All love from Brazil. 🇧🇷🇧🇷🇧🇷🇧🇷⚘,Lorrye Lis,1 week ago,https://www.youtube.com/post/UgwQAorEaEt17J74KnZ4AaABCQ,2021-08-10
8,a9e6a44f-94f1-46ce-9584-760f5bca150e,"Would love to see Suni and Jade on the podium, we will see",Sara MacLean,1 week ago,https://www.youtube.com/post/UgwQAorEaEt17J74KnZ4AaABCQ,2021-08-10
9,797af6a0-2a4c-4a31-ba53-df2a0d1cf01f,everyone will be at their best since the gold is still up 🏅😁super excited to watch😍,Cinnamon,1 week ago,https://www.youtube.com/post/UgwQAorEaEt17J74KnZ4AaABCQ,2021-08-10
