,index,comment,author,relative_time_posted,url,ingestion_date
0,067dc1ec-eee8-4a9a-9c8a-6122c2daa500,"Women’s Uneven Bars Final Results #Tokyo2021 #olympics

🥇 Nina Derwael (15.200)
🥈 Anastasiia Iliankova (14.833)
🥉 Sunisa Lee (14.500)

Congratulations to all the finalists. ✨❤️",sporteverywhere,1 week ago (edited),https://www.youtube.com/post/Ugxk9k1mIm5zu2fmGYR4AaABCQ,2021-08-10
1,1dc67e57-1989-4dc0-b3c5-f08bd84378c5,"The gym gods officially ignore Seitz. They don't even hate her, they just ignore her.",For the love of cats,1 week ago,https://www.youtube.com/post/Ugxk9k1mIm5zu2fmGYR4AaABCQ,2021-08-10
2,301cbf92-adf4-4ad1-b327-e8676efa99e2,"The final was quite underwhelming. They should honestly be allowed to warm up. I'm so happy for Nina though, absolutely deserved",Neeharika Anand,1 week ago,https://www.youtube.com/post/Ugxk9k1mIm5zu2fmGYR4AaABCQ,2021-08-10
3,165d109d-0aed-442b-90e0-edddcb0b3df3,"This final was just sad to watch, only Nina and Anastasia lived up to their potential.",Marie Helene,1 week ago,https://www.youtube.com/post/Ugxk9k1mIm5zu2fmGYR4AaABCQ,2021-08-10
4,c91e55a2-87e2-46ce-a5d8-0a97bce9427c,"Guys, don’t be sad for suni, now she completed her medal collection ^^",Chamallow,1 week ago,https://www.youtube.com/post/Ugxk9k1mIm5zu2fmGYR4AaABCQ,2021-08-10
5,84fe9602-5e50-4111-9a8f-213176878cf5,"I kept waiting to see who was going to outscore Suni and take her off the podium but it just never happened?? It was the weirdest thing. I love her but after arguably her worst routine of the season I just didn’t expect her to win anything. Everyone just had an off day, it’s so sad.",Sol Ibarra,1 week ago (edited),https://www.youtube.com/post/Ugxk9k1mIm5zu2fmGYR4AaABCQ,2021-08-10
6,bc03d002-eaa3-4f16-9f4d-76ac31aad733,"This final was so sad. Most couldn't compete up to their potential, China still having bad luck, Seitz not medaling and she's been around for so long and also Becky Downie (unfairly) wasn't there.",albertito moon,1 week ago (edited),https://www.youtube.com/post/Ugxk9k1mIm5zu2fmGYR4AaABCQ,2021-08-10
7,ad980873-9e32-43c1-b583-21108cdff0d6,Would have loved to see Rebecca Downie amongst the pack.,George Royce,1 week ago,https://www.youtube.com/post/Ugxk9k1mIm5zu2fmGYR4AaABCQ,2021-08-10
8,46826414-0861-4350-9646-86928140e6c6,Angelina falling was heartbreaking to see.,Sol Ibarra,1 week ago,https://www.youtube.com/post/Ugxk9k1mIm5zu2fmGYR4AaABCQ,2021-08-10
9,de57eb6b-95f9-405e-87b8-d7fc2d7052f5,Still proud of my littlr french girl one mistake cost her a lot like all the other event she did but for sure she will slay paris 2024. I am by the way so so happy for Nina because it's Belgium and so a country just next to ours she was my second fav so proud of her 😭😭,Kill'em 06,1 week ago,https://www.youtube.com/post/Ugxk9k1mIm5zu2fmGYR4AaABCQ,2021-08-10
